timestamp,device_name,fcnt,dr,rssi,snr,channel,co2,humidity,temperature,PM1.0,PM2.5,PM10
135535,MKR1310,46,5,-54,9.5,2,1265,30.7,24.5,8,8,8
141035,MKR1310,47,5,-54,9.2,0,1270,32.3,24.4,8,8,8
142535,MKR1310,48,5,-51,10.2,4,1252,32.2,24.7,8,8,8
144035,MKR1310,49,5,-52,8.8,2,1233,31.8,25.0,8,8,8
145535,MKR1310,50,5,-53,10.5,6,1201,31.5,25.2,8,8,8
151035,MKR1310,51,5,-53,9.8,2,1171,30.9,25.4,7,7,7
154035,MKR1310,53,5,-52,9.5,4,1129,30.8,25.4,7,7,7
155535,MKR1310,54,5,-53,10.5,2,1120,30.7,25.6,7,7,7
161036,MKR1310,55,5,-52,9.8,1,1094,30.8,25.5,7,7,7
162536,MKR1310,56,5,-54,9.0,3,1080,30.7,25.5,7,7,7
164036,MKR1310,57,5,-51,9.0,5,1070,30.9,25.3,7,7,7
165536,MKR1310,58,5,-54,9.5,0,1056,30.8,25.4,6,6,6
171036,MKR1310,59,5,-54,9.2,0,1033,30.6,25.4,7,7,7
172536,MKR1310,60,5,-52,9.5,4,1026,30.6,25.5,6,6,6
174036,MKR1310,61,5,-53,9.8,6,1038,30.7,25.4,7,7,7
175536,MKR1310,62,5,-53,10.5,4,1056,30.7,25.6,6,6,6
181036,MKR1310,63,5,-53,10.2,6,1058,30.7,25.6,6,6,6
182536,MKR1310,64,5,-53,9.2,6,1050,30.7,25.6,6,6,6
184036,MKR1310,65,5,-55,10.5,0,1042,30.4,25.7,6,6,6
185536,MKR1310,66,5,-52,9.8,3,1027,30.6,25.6,6,6,6
191037,MKR1310,67,5,-55,10.2,0,1003,30.4,25.7,7,7,7
192537,MKR1310,68,5,-52,9.5,1,1010,30.6,25.5,7,7,7
194037,MKR1310,69,5,-52,10.8,1,1007,30.6,25.7,7,7,7
195537,MKR1310,70,5,-43,10.2,6,1009,30.7,25.7,7,7,7
201037,MKR1310,71,5,-42,10.2,5,997,30.3,25.7,8,8,8
202537,MKR1310,72,5,-43,9.0,0,986,30.6,25.7,7,7,7
204037,MKR1310,73,5,-42,11.2,5,941,30.0,25.7,7,7,7
205537,MKR1310,74,5,-42,9.0,6,946,30.3,25.6,7,7,7
211037,MKR1310,75,5,-45,10.0,0,954,30.5,25.6,7,7,7
212537,MKR1310,76,5,-45,10.8,0,951,30.7,25.6,7,7,7
214037,MKR1310,77,5,-43,10.2,1,950,30.6,25.6,6,6,6
215537,MKR1310,78,5,-42,10.0,6,953,30.6,25.6,7,7,7
222538,MKR1310,80,5,-42,9.5,6,929,30.6,25.6,7,7,7
224038,MKR1310,81,5,-43,9.5,3,890,30.1,25.6,7,7,7
225538,MKR1310,82,5,-43,10.2,1,886,30.2,25.7,6,6,6
231038,MKR1310,83,5,-43,10.8,4,871,29.9,25.6,6,6,6
232538,MKR1310,84,5,-42,9.0,2,820,29.1,25.8,6,6,6
234038,MKR1310,85,5,-45,9.0,0,819,29.4,25.7,5,5,5
235538,MKR1310,86,5,-45,10.0,3,795,28.9,25.8,5,5,5
1038,MKR1310,87,5,-41,8.0,2,797,29.7,25.6,5,5,5
2538,MKR1310,88,5,-42,9.0,6,770,29.4,25.6,5,5,5
4038,MKR1310,89,5,-42,10.0,6,770,29.5,25.6,5,5,5
5538,MKR1310,90,5,-42,10.0,4,766,29.4,25.5,5,5,5
11039,MKR1310,91,5,-43,10.0,3,756,29.5,25.6,5,5,5
12539,MKR1310,92,5,-41,9.2,5,744,29.3,25.6,5,5,5
14039,MKR1310,93,5,-43,10.0,5,742,29.5,25.4,5,5,5
15539,MKR1310,94,5,-42,10.0,4,733,29.5,25.3,5,5,5
21039,MKR1310,95,5,-43,11.0,4,718,28.9,25.3,5,5,5
22539,MKR1310,96,5,-42,9.8,1,713,29.3,25.4,5,5,5
24039,MKR1310,97,5,-45,10.5,0,707,29.3,25.2,5,5,5
25539,MKR1310,98,5,-41,9.8,5,693,29.1,25.1,5,5,5
31039,MKR1310,99,5,-43,9.0,2,673,29.1,24.9,5,5,5
32539,MKR1310,100,5,-42,9.2,3,681,29.4,24.9,5,5,5
34039,MKR1310,101,5,-42,10.2,4,672,29.5,24.9,5,5,5
35539,MKR1310,102,5,-43,9.0,3,670,29.5,25.0,5,5,5
41040,MKR1310,103,5,-42,9.2,6,664,29.4,24.9,5,5,5
42540,MKR1310,104,5,-43,9.5,2,661,29.5,24.7,5,5,5
44040,MKR1310,105,5,-43,8.8,2,648,29.3,24.8,5,5,5
45540,MKR1310,106,5,-43,9.5,1,651,29.6,24.7,5,5,5
51040,MKR1310,107,5,-42,8.5,1,647,29.5,24.8,5,5,5
52540,MKR1310,108,5,-43,10.8,5,655,29.6,24.6,5,5,5
54040,MKR1310,109,5,-43,9.5,5,658,29.6,24.7,5,5,5
55540,MKR1310,110,5,-42,8.0,2,658,29.8,24.5,5,5,5
61040,MKR1310,111,5,-43,9.0,0,658,29.7,24.4,5,5,5
62540,MKR1310,112,5,-43,10.5,6,651,29.6,24.4,5,5,5
64040,MKR1310,113,5,-42,8.8,1,645,29.3,24.4,5,5,5
65540,MKR1310,114,5,-42,9.8,3,650,29.7,24.3,5,5,5
71041,MKR1310,115,5,-42,9.5,3,653,29.6,24.4,5,5,5
72541,MKR1310,116,5,-42,9.5,5,646,29.5,24.3,5,5,5
74041,MKR1310,117,5,-43,10.5,4,648,29.4,24.3,5,5,5
75541,MKR1310,118,5,-41,8.8,5,652,29.3,24.4,5,5,5
81041,MKR1310,119,5,-43,10.5,6,642,29.1,24.3,5,5,5
82541,MKR1310,120,5,-43,9.0,6,672,29.3,24.4,5,5,5
84041,MKR1310,121,5,-42,9.2,1,701,29.2,24.6,5,5,5
85541,MKR1310,122,5,-41,9.8,5,714,28.8,24.4,5,5,5
91041,MKR1310,123,5,-45,9.5,1,723,28.9,24.6,5,5,5
92541,MKR1310,124,5,-43,10.0,4,739,28.9,24.7,5,5,5
94041,MKR1310,125,5,-43,10.0,3,740,28.5,24.9,5,5,5
95542,MKR1310,126,5,-42,11.2,5,746,28.4,24.9,5,5,5
101042,MKR1310,127,5,-43,9.5,0,748,28.3,25.0,5,5,5
102542,MKR1310,128,5,-43,10.0,5,732,27.9,25.0,5,5,5
104042,MKR1310,129,5,-42,9.0,5,734,28.2,25.0,5,5,5
105542,MKR1310,130,5,-43,11.0,4,771,27.2,25.5,5,5,5
111042,MKR1310,131,5,-43,10.0,3,759,27.2,25.5,5,5,5
112542,MKR1310,132,5,-42,8.8,2,752,27.3,25.7,5,5,5
114042,MKR1310,133,5,-45,11.0,1,751,27.5,26.0,5,5,5
115542,MKR1310,134,5,-42,9.5,2,738,27.0,26.5,5,5,5
121042,MKR1310,135,5,-42,8.5,2,717,26.7,26.4,5,5,5
122542,MKR1310,136,5,-42,9.5,5,712,26.6,26.9,5,5,5
124042,MKR1310,137,5,-43,9.8,3,707,26.4,27.1,5,5,5
125543,MKR1310,138,5,-43,10.2,6,688,26.2,27.2,5,5,5
131043,MKR1310,139,5,-45,9.2,0,668,26.0,27.2,5,5,5
132543,MKR1310,140,5,-45,9.2,0,655,26.0,27.3,5,5,5
134043,MKR1310,141,5,-42,9.5,6,651,26.0,27.3,5,5,5
135543,MKR1310,142,5,-43,11.8,5,644,26.0,27.3,5,5,5
141043,MKR1310,143,5,-45,10.2,3,632,25.8,27.5,5,5,5
142543,MKR1310,144,5,-45,9.5,0,626,25.8,27.4,5,5,5
144043,MKR1310,145,5,-43,10.0,1,613,25.7,27.4,5,5,5
145543,MKR1310,146,5,-42,9.2,5,613,25.8,27.4,5,5,5
151043,MKR1310,147,5,-45,9.8,0,598,25.7,27.4,5,5,5
152543,MKR1310,148,5,-41,9.2,6,585,25.5,27.4,5,5,5
154043,MKR1310,149,5,-43,11.2,5,569,25.5,27.3,5,5,5
155544,MKR1310,150,5,-42,9.2,5,564,25.7,27.1,5,5,5
161044,MKR1310,151,5,-43,9.5,1,561,25.8,27.1,5,5,5
162544,MKR1310,152,5,-42,9.0,1,551,26.0,26.9,5,5,5
164044,MKR1310,153,5,-42,9.0,5,554,26.2,26.8,5,5,5
165544,MKR1310,154,5,-43,11.2,4,546,26.3,26.7,5,5,5
171044,MKR1310,155,5,-41,9.5,5,545,26.6,26.7,5,5,5
172544,MKR1310,156,5,-43,10.5,4,543,26.7,26.5,5,5,5
174044,MKR1310,157,5,-43,9.8,4,540,26.8,26.3,5,5,5
175544,MKR1310,158,5,-41,9.0,2,538,26.8,26.3,5,5,5
181044,MKR1310,159,5,-43,10.5,2,533,26.8,26.3,5,5,5
182544,MKR1310,160,5,-43,10.0,1,533,27.0,26.1,5,5,5
184044,MKR1310,161,5,-43,10.2,5,530,27.1,26.0,5,5,5
185545,MKR1310,162,5,-45,9.2,0,533,27.4,25.8,5,5,5
191045,MKR1310,163,5,-45,10.0,3,775,29.7,25.5,5,5,5
192545,MKR1310,164,5,-45,11.0,1,770,28.7,25.8,5,5,5
194045,MKR1310,165,5,-41,9.0,4,778,28.3,26.0,5,5,5
195545,MKR1310,166,5,-43,9.2,6,789,28.3,25.9,5,5,5
201045,MKR1310,167,5,-46,10.5,0,799,28.2,26.0,5,5,5
202545,MKR1310,168,5,-45,10.0,2,808,28.3,26.0,5,5,5
204045,MKR1310,169,5,-43,10.2,3,805,28.5,25.7,5,5,5
205545,MKR1310,170,5,-45,9.8,6,814,28.4,25.9,5,5,5
211045,MKR1310,171,5,-42,9.0,5,811,28.6,25.8,5,5,5
212545,MKR1310,172,5,-43,11.2,1,824,28.6,25.8,5,5,5
214046,MKR1310,173,5,-43,9.8,6,834,28.6,25.8,5,5,5
215546,MKR1310,174,5,-43,9.2,5,836,28.7,25.7,5,5,5
221046,MKR1310,175,5,-45,9.2,0,833,28.4,25.8,5,5,5
222546,MKR1310,176,5,-45,9.2,3,827,28.7,25.5,5,5,5
224046,MKR1310,177,5,-42,9.8,5,827,28.5,25.6,5,5,5
225546,MKR1310,178,5,-43,10.0,6,822,28.7,25.6,5,5,5
231046,MKR1310,179,5,-43,9.8,4,822,28.6,25.6,5,5,5
232546,MKR1310,180,5,-45,10.0,6,1082,28.6,25.5,5,5,5
